raw_text,label
如果落差感来源于没人讨论的话 我觉得你可以试一下主动去找朋友或者前几的那些同学 可以围在一大圈人旁边 就听大佬分析 有不懂的随便揪旁边一个同学问 懂了就撤 不一定要等人来找你 嗯对,1
这个真没事鬼知道我有多喜欢我现在的单桌座，,1
本来书也多我放不下就放旁边 衣服啥的也能往椅子上搭 而且我坐最后一排翘腿上课困了随时起立啥的太方便了😭,1
宝宝我建议你转换一下角度思考问题，马上就要高考了和你e不e或者i不i或者爱不爱聊天没什么关系了，你也知道马上就要高考了还在为一个人坐一桌是不是有问题调理其实宝宝你也知道是比较浪费时间的，你知道问题所在的话就应该知道一个人坐真的是一件好事，少管了很多闲事，当然如果你对于同桌的定义是那种互帮互助，大家一起相互提升的话你大可以去直接和班主任沟通一下，就说你觉得有同桌更有学习氛围可以督促你们双方更好学习啥的，这样的话我觉得大部分的班主任都是会理解的,1
妈呀这是我高中三年的梦想奈何本人太i，不好意思提，不敢这样特立独行，但这样对学习真的挺有帮助的，更专注，不会有人打扰,1
再也没有同桌偷看自己学啥了，出成绩还一直在那丧,1
还有10天高考…我好兴奋啊……,1
我去了我好兴奋啊…终于要离开这里了吗 刚才班级群里通知考场和考试时间表 其实半个月前就已经开始了，只要想到马上要高考要毕业了我就真的控制不住的笑出声……我真这样…… 终于能#毕业离开这死地方了…… 看小红薯上有些买资料的写莫名其妙的觉得自己考得上的……我真这样……我真是迫不及待高考了 好好笑啊我，，我现在在自习室自习紧迫冲刺 背背背背背背，数学我真的要笑出声了什么我都干了就剩数学没看没动没做题，我会逼着我看的 但是我好兴奋啊哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈我妈总说我像有病的……是啊怎么了是啊怎么了是啊怎么了我早被#啥必学校逼疯了哈哈哈哈哈😁日尼玛战斗爽战斗爽战斗爽战斗爽战斗爽战斗爽战斗爽 #文科生#高考#2025高考#高三#高三牲#我要玩#我要放暑假#我要醉生梦死#战斗爽#我要毕业啦#学姐毕业去哪玩#招魂#酣畅淋漓的战斗#精神状态 而且现在脑子里全是那个#该死的#lemon中文版 那一天的忧郁😭忧郁起来🥲 那一天的寂寞🥺寂寞起来😰 他妈了个巴子的……b站首页点开全是……,1
不然毕业了会后悔当时怎么不骂狠一点的,1
周四拍毕业照我要无差别攻击了反正收假了我也自己在家复习,1
我已悟透我现在强的可怕,1
谢谢嘿嘿,1
我是走读生周测放学十点二十在校门口被班主任拦住了班主任警告我我当时说我放学校对面的她根本不带信的我当时还问了咋了她跟我说让我别管内么多搞得班上今天没人敢带手机了,1
哈哈哈哈哈虽然我几乎裸考，但我越来越兴奋了，尤其是今天我连毕业照都没拍上，感觉更加开心以后要离开这里了,1
毕业照么…倒是提醒我了（好久没有回学校了）但是无所谓，好朋友无需毕业证，剩下的件货们更是拿远点，在学校里面合影都晦气更别说照片里有学校和校徽了……简直就是烙在身心上的奴印…时时刻刻提醒我这段屈辱的时光,1
我也好久没回了今天班任通知时间错了，我去了没拍上，其实当时有点小难过 但很快想想我不会出现在其他人的照片里，好像我的高中真的无痕了，不会有人记得我高中时的样子，爽死了好吧,1
啊哈哈你说太对了,1
虽然我也考不了多少分，也考不上什么好大学，但是一想到马上就能离开这个恶心的环境和恶心的同学就好高兴,1
兴奋的一口气刷了本短篇小说，现在还没睡，哈哈哈哈哈今天还要模考来着，十天，哦不，十三天，彻底结束了,1
兴奋的晚上根本睡不着,1
其实我本来还在想拍毕业照尴尬，因为我在学校都带着口罩（这一年基本没去，但去了都戴口罩）结果到了等了半个多小时才知道拍完了，比起遗憾我更心疼毕业照白交的钱没有毕业照多好啊，我现在又丑又阴郁，感觉像黑历史，我毕业典礼也不打算去了,1
那一天的忧郁😭忧郁起来🥲那一天的寂寞🥹寂寞起来😰连同着迷🥺这个炎炎🔥夏日🥵万般滋味👄那个你🫵都化作了烙印在我心底❤挥之不去柠檬🍋的香气💭在晴朗🌞驱散大雨☔之前都无法被抹去😭如同嚼下一口柠檬🍋那样让我难忘记😭你是我永远驻足眺望🫡的唯一那束光🔆,1
期末没课所有时间自由支配，可以随时去旅游，上完课买好饭和水果边看剧边吃饭超级幸福🥰想卷就可以卷想躺平就躺平对于我这种间歇性有斗志的人超级友好,1
间歇性斗志简直就是我……是啊朋友圈不少上大学的姐姐们看着真的好充实（除了上艺术院校美术生，明天是快乐和抑郁的极端，被艺术搞心态（雾）真的是可以一心追求自己喜欢的东西了……,1
我也是，而且特别自信，感觉自己就能考好，不知道为啥啊就是很轻松,1
和上一年我考前一样哈哈哈哈哈哈想想可以不要再回高中那个和阿兹卡班一样的地方就爽得不行人之常情人之常情哈哈哈哈哈,1
就是就是这辈子最恨的就是这个死高中，真的是够够的了，毕业即离婚，一想到马上要一刀两断，一干二净，一清二白的离开我就爽,1
感觉自己想学，然后就总是翻开作业看两眼发现不会又放弃这种的有什么建议吗,1
那有啥建议 翻开之后别放弃啊,1
逼着自己算 填空题前面的或者大题的第一小问都不会就完了诶,1
从小学就开始想象我的高三会怎样，事实上并没有拼的头破血流，也没有华丽的破茧成蝶，更不敢想高考会成为一匹黑马,1
剩下的每天都很煎熬，想马上结束这一切，又不希望最后的审判到来,1
#高考#高三#金榜题名#被考试支配的恐惧#一键查询我的精神状态#我的脑子呢#焦虑,1
今天考完学校最后一次模拟考了，就下来面对的居然就是真的考试了omg希望大家高考顺利哦,1
有一种知道自己会被判死刑然后终于要上断头台的解脱和恐惧感,1
说真的，高二的时候一直在幻想高三了怎么努力怎么焦虑，每天睡五个小时一直做卷子刷题，结果真到了高三发现，和之前一样，还有时间耍耍手机看看小说，回神发现还有27天考试,1
对的对的，我还以为我会和垫底辣妹一样燃,1
特别特别特别特别笨但很努力的人高考上限是多少 凡尔赛别来,1
就是那种上补习班和学校里老师都说很笨，但是自己很努力一直不放弃的，高考上限是多少呀我的老师一直说我笨#高考#笨#努力,1
笨人努力也没有下限，因为他可能努力的方向不对，不光不进步，还会退步，你懂吗,1
会更笨甚至身体受伤,1
好哦谢谢小猪🐷老师 我的帖子都推到澳大利亚了嘛 那边是不是有很多小动物呀 我很向往那里,1
完全没法赞同 当今普高学习前百分之五就是刺刀见红 努力难以赶上天赋差距了,1
首先没有笨的人,1
我有个朋友，她的笨是很明显的，很多知识点我一遍就会的话她可能要琢磨好久而且再问一遍老师，但她不间断的学，放假也在学，她妈妈是校长总给她在学科网找题做，找知识点，自习课一直在做题或者背书（背书也很慢），但她成绩没差过，现在刚一轮复习完可以上600，高考600+没问题，努力和天赋真的同样重要，没有天赋就用努力去弥补，只要做的足够多知识是能够全覆盖的，别去想上限，你做出的结果就是上限，加油加油,1
谢谢宝宝回复呀看的人心暖暖的我就是你朋友这种很多知识点我要琢磨半天但是也是一直在学希望我一轮复习完也能600+,1
期待你的好消息,1
虽然但是能上600不算笨吧,1
确实是 ，还会有更笨的比如我,1
...那可能不是笨，只是反应慢而已,1
可能是你比较聪明所以觉得她笨,1
600真的和笨没关系....,1
我 理解能力很差 思维刻板 22文科630 上了大学被按在地上,1
谢谢你宝宝 看到你的评论真的好温暖,1
我也是文科班，宝宝你是啥高中啥班型啊，我都是稳定在十五名以内那样，但是确实也就是五百分，原始分也就530那样你这样说的我有点害怕,1
我是本ip四线城市的一中 我们班是二类班 不过你不用太担心啦 我高三发挥的最好也只有560分 平时也就500分左右 平时班级前十 最后高考580 而且不只是我 大部分人都是这样 不要担心太多 走好当下的路就可以啦😘😘😘,1
谢谢宝宝的回复我会一直努力下去的,1
在河北特别特别笨但是努力的话应该是过不了600这个坎的,1
感谢回复🥹我现在高二了，高一升高二凭借努力考了年级第三从普班跳到实验班，以为自己虽然不能说是聪明，至少不能说是笨吧，可是我的老师还是总说我笨，什么都学不会，我也觉得自己确实思维和反应迟钝，就想知道像傻子一样执拗的学下去会不会有个不算太差的结果谢谢你的答复,1
我高中同学吧，真的很努力，认真程度在班上都是有目共睹的，也是我见过唯一一个寒暑假作业都是自己全部独立完成的，最后超过一本线30分（题外话，她平时成绩都一般，但是疫情网课那段时间，大家都没怎么学，就她一个人还是一如既往的认真，返校的那次质检直接考了全班第一，你就知道是真努力了，肯定不是假努力）,1
高三上学期我生物大题真的惨不忍睹，忍无可忍摸索出一套超好记的规律，不用死记硬背，做题时直接套用，后期大题扣分基本控制在3分以内，今天就把这份干货分享给和我当初一样迷茫的高三宝子,1
