Keyword,Source,Sentence,隐含情绪,情绪动机,置信度
偏心,comment,回复：我也是我初中就特别别扭，高中就突然开窍了，突然就会社交了,焦虑,人际,high
偏心,comment,而是外向的人他们给了外界更多的链接自身的机会,中性,无,low
偏心,comment,你得说话得表达自己，才能链接上周围的人，只有让别人注意到你，才能说有人过来帮助你,中性,无,low
偏心,comment,可能孩子性格不同，会给你不同情绪价值，可是要记住你们是父母，你们是成年人，应该是引导不同性格孩子的成长,中性,无,low
偏心,comment,如果偏心了，那一定是我的问题，而不是我孩子的问题,中性,无,low
偏心,comment,主播没有说是孩子的问题，她确实说了是自己的问题,中性,无,low
偏心,comment,在接受者身上，可能会同时体会到需要与被需要的感觉,中性,无,low
偏心,comment,是的所以我告诉自己以后不生二胎哈哈哈，保护第一个孩子,中性,无,low
偏心,comment,我可能就会心里偏向这个哥哥了可能是在心疼类似的自己,中性,无,low
偏心,comment,被社会人奖励的，往往是在家庭里吃过苦的,中性,无,low
偏心,comment,马路对面有一个小男孩，比较腼腆内敛，他不好意思叫，也只是小幅度地挥手，但我也看得出来他眼里的渴望，结果,中性,无,low
偏心,content,#小游戏安利#宝藏游戏推荐#游戏#最近好玩的游戏#游戏日常#宝藏游戏推荐#悬疑游戏#揭秘游戏,中性,无,low
偏心,comment,是什么游戏啊,中性,无,low
偏心,comment,人生画廊,中性,无,low
偏心,comment,回复：哪里下载啊找不到,中性,无,low
偏心,comment,回复 奶茶拌土豆（,中性,无,low
偏心,comment,😈 : 苹果商店宝,中性,无,low
偏心,comment,回复：玩个安卓盗版叫死亡狂欢,中性,无,low
偏心,comment,加油，你会更好,正面,学业,low
偏心,comment,回复 我要画出世界上最牛逼的画,中性,无,low
偏心,comment,小时候看这个睡不着觉,焦虑,身体,high
偏心,comment,刚刚突然把声音点大之后吓死我,中性,无,low
偏心,title,我说他俩是双胞胎，双胞胎，你听不懂吗,焦虑,学业,high
偏心,content,到底干什么，他俩是双胞胎，是一样大的,中性,无,low
偏心,content,双胞胎是很难天然理解我是哥哥你是弟弟或者我是姐姐你是妹妹，他们只会觉得自己和兄弟姐妹是平等的，是玩伴，是半身,中性,无,low
偏心,content,"偏心的继国妈给他灌输的，你是哥哥你要保护弟弟照顾弟弟，也就算严胜懂事（或者说人善良好骗）应下了，有一种什么感觉你们知道吗，就是严重重男轻女的家庭里的龙凤胎中的女儿，不管她是姐姐还是妹妹都当做姐姐，让她从小照顾太子弟弟，每每拿""你是姐姐""压她",中性,无,low
偏心,content,（啊，我好像无意又在泥塑，嘿嘿） 我看一些人讨论人类时期的继国兄弟特别是小时候，诡异地透露出一种严胜是个成年坏哥哥，好像已经当了几千年的恶鬼了，缘一是个被所有人欺负的可怜小孩,中性,无,low
偏心,content,再说一遍他俩同岁，别再苛责幼哥了，两人都是小苦瓜，错的是父母,中性,无,low
偏心,content,#鬼灭之刃#嬷了#继国严胜#嬷嬷致歉#半夜发疯#某些人别太离谱#好像有点语无伦次,愤怒,社会,medium
偏心,comment,热知识，日本战国时代普遍认为双胞胎后出生的是长辈,中性,无,low
偏心,comment,其实严胜严格来讲是比缘一小的,中性,无,low
偏心,comment,我真心疼死他了,中性,无,low
偏心,comment,他没有保护弟弟的义务但还是义无反顾地承担起了保护弟弟的责任,中性,无,low
偏心,comment,兄长是他的处境……[抽泣R],中性,无,low
偏心,comment,拜托，我就算年长十岁都是我凭啥让着他，更何况同岁，7岁的时候受他爹那一巴掌，我真心疼死了,中性,无,low
偏心,comment,月到底有什么义务给同岁的兄弟当爹当妈啊不能因为缘神傻傻的就给我们月加不属于他的责任吧,中性,无,low
偏心,title,龙凤胎打架能做到一碗水端平吗,中性,无,low
偏心,content,因为父亲的偏心 ，双胞胎姐妹反目成仇，妹妹竟然把姐姐的脸…,中性,无,low
偏心,title,龙凤胎你们真的可以做到一碗水端平吗,中性,无,low
偏心,content,我一直一碗水端不平，心一直偏心弟弟，家里人总说我重男轻女，其实物质上我女儿会更多，#一碗水端平#龙凤胎兄妹,中性,无,low
偏心,content,所以我们不能因为有了二胎忽略了老大的感受,中性,无,low
偏心,content,#二胎家庭#二胎怎么一碗水端平#二胎亲子,中性,无,low
偏心,comment,"回复：老大可能是想引起你们的注意力,平常多看看老大点",中性,无,low
偏心,comment,回复：给她报了体能思维这种课 一周3节课 都是我单独陪她去的,中性,无,low
偏心,comment,同意我妈给我弟一柜子的新衣服，我鞋穿六年都不给我买，让他给我买一双鞋，他给我买的鞋只有88块钱，我的室友都笑话我，不让我在学校里吃外卖，尽管是39度的高温，非想让我去食堂（我们家应该不算特别贫穷，有三套房子那种）我不懂为什么要这样对我,委屈/焦虑,人际/家庭,high
偏心,comment,"回复：你长大远离你父母吧,你父母这样偏心迟早把小的也惯坏的,到时候小的就会想“全世界应该围着我转”之类的",中性,无,low
偏心,comment,回复：那你弟身体咋样,中性,无,low
偏心,comment,嗯呵呵我一个忍受起来的老大等着，过两天你继续，，，呵呵,中性,无,low
偏心,comment,我信你能改,中性,无,low
偏心,comment,我也不信能改,中性,无,low
偏心,comment,二胎妈妈只是二胎的妈妈,中性,无,low
偏心,comment,真的是这样吗,中性,无,low
偏心,comment,再加上她不好好写作业，每天催，早上也起不来，晚上不睡觉,中性,无,low
偏心,comment,我晚上看到她睡了，我很自责,中性,无,low
偏心,comment,你说“回忆以前老大会打弟弟欺负弟弟”，那弟弟欺负老大的那些呢,中性,无,low
偏心,comment,姐姐长大是不是还得帮衬弟弟,中性,无,low
偏心,comment,孩子是小，不是傻，她在自己和你都没意识到的时候 就已经感受到从今往后“不会再被父母坚定选择”的阵痛了,中性,无,low
偏心,comment,其实是她和她老公两个人自己造成的,中性,无,low
偏心,comment,其实俩孩子都是无辜的，是他俩想要,中性,无,low
偏心,comment,子女不和，多是老人无德,中性,无,low
偏心,comment,不好意思，老二不服哈，难怪我姐姐那么傻B原来是那么自私哈,中性,无,low
偏心,comment,莫名其妙怪到我头上，等到时候我再长大一点我就揍她，把她以前的身份优势弄回去,中性,无,low
偏心,comment,你得把妹妹改成弟弟，那样流量就来了,中性,无,low
偏心,comment,笑鼠了 哈哈哈,中性,无,low
偏心,comment,你多对她这样几次,中性,无,low
偏心,comment,我也是同感,中性,无,low
偏心,comment,我总是忍不住吼她，觉得她大了，该懂事儿了,中性,无,low
偏心,comment,看到女儿有时候变得话很少，很少交流她的感受和幼儿园的事情，感觉她回了家，就只会在楼下疯玩，一年级的东西，她学着有点吃力，20以内加减法都算不太明白，理解不了,中性,无,low
偏心,comment,每次晚上睡着了，心里感觉她又好像很可怜,中性,无,low
偏心,comment,为什么会这样,中性,无,low
偏心,comment,可能是她在弟弟小的时候经常推倒他打他，就偏向老二了,中性,无,low
偏心,comment,你把一碗水都端给老大，她会帮你端平的,中性,无,low
偏心,comment,不要做这样的父母,中性,无,low
偏心,comment,回复：可能最主要的你还是得问问子女的想法吧,中性,无,low
偏心,comment,问一下他为什么不想写作业之类的，先问了之后才有解决问题的方法,中性,无,low
偏心,comment,回复：已经解决啦,中性,无,low
偏心,comment,我感觉在说着我,中性,无,low
偏心,comment,孩子小时候没那么懂长大了就回过味来了,中性,无,low
偏心,comment,别忘了，她现在也只是个孩子，她也需要像对孩子那样被对待,中性,无,low
偏心,comment,这才是二胎的真实写照，鱼和熊掌无法兼得,中性,无,low
偏心,comment,是的，总是在深夜的时候反思自己的行为，作为她的妈妈这是极其不应该的,中性,无,low
偏心,comment,我建议你可以去看一看女演员孙俪的那段关于二胎的采访,中性,无,low
偏心,comment,真的说的很好,中性,无,low
偏心,comment,回复：还有的时候我弟先打我，我只要一还手我妈就会出现，她就一口咬定是我打的,焦虑,家庭,high
偏心,comment,回复：没事的抱抱姐妹,中性,无,low
偏心,comment,表面上是为了给老大做个伴，实际上,中性,无,low
偏心,comment,实际上就是自己想生 然后给老大找个“为了你好”的借口,中性,无,low
偏心,comment,是不是还说大的要让小的,中性,无,low
偏心,comment,回复：对对对，一会让我独立，一会让我听他的,中性,无,low
偏心,comment,而我妹永远都是那个可以依赖的,中性,无,low
偏心,comment,钱不够多，没生二胎,中性,无,low
偏心,comment,不能保证二胎生了不抢老大资源，你就别生,中性,无,low
偏心,comment,除非经济上保证俩人公平，精神上能克制住当老大不听话时候产生的恶意,中性,无,low
偏心,comment,教育方法也是相当简单粗暴，但是对老大更粗暴，更没耐心,中性,无,low
偏心,comment,总是说一些成人话题，期望老大能理解自己变得听话，忘记老大才是个四五岁的小孩,中性,无,low
偏心,comment,现在好点了吗,中性,无,low
偏心,comment,现在好多了,中性,无,low
偏心,comment,我妈也这样感觉有了我弟弟对我变了好多虽然也会给我买东西啥的但是好多时间去找他说话他都不理我话题也变少了,焦虑,家庭,high
偏心,comment,我妈也这样……你们知道当孩子的心里有多难受吗,焦虑,家庭,high
偏心,comment,是呀，只有我一个该多好,中性,无,low
偏心,content,其实我跟我妹的关系还可以，但是有时候我还是会想起我跟她成长过程中的一些不对等,中性,无,low
偏心,content,工作后，其实我的工资并不高，上了一年班，除去自己的开销，能存下的钱并不多，但是过年回家的时候，听我爸说，别人的女儿给了她爸爸多少钱红包，给她爸爸买了多少钱衣服的时候，我也会拿出我不多的存款，给他们买衣服，给红包，尽管过一个年，我的存款又会所剩无几,焦虑,家庭,high
偏心,content,每次逢年过节，他们过生日，我都没有少过他们的红包，我有时候真的感觉，我对他们算可以了,中性,无,low
偏心,content,结婚的时候，我爸其实并没有给我陪嫁，我老公给我20万，我爸扣了8万，还给了我12万，给我随了一点被子，这样我爸还说他亏了，我也没说什么,焦虑,家庭,high
