Keyword,Source,Sentence,Note_ID
准高三,comment,现在这个状态 情绪差得一点就炸，感觉需要一个契机让我狠狠的哭,
准高三,comment,我也是 很烦很烦越来越烦一点小事就能把我烦死 很躁不想上学,
准高三,comment,一样，每天在学校过得累死累活，想努力冲一冲的，根本没动力,
准高三,comment,现在大一箱来说点：高三的时候成绩起伏很大正常，在高三我也经历了高中成绩最差的时间段，直线下滑,
准高三,comment,但是担心的是什么呢，应该是旁人对我成绩的看法和态度（除了自己以外的所有人），担心这么下去高考完了，很崩溃焦虑,
准高三,comment,但是等现在再看只想对自己说，没事不要想太多，高考是你自己考又不是别人替你考，努力学习好好学，一定要努力，可以玩但是要努力，不然真的留遗憾了,
准高三,comment,一定要好好规划，劳逸结合，自律自律，一定要背英语单词其实高考我也没有考的想象中那样，所以作为过来人很想说一些，希望大家不要高考留遗憾,
准高三,comment,我不是很相信努力就一定会有你想要的结果，但是付出总会有回报的，请你相信你自己，希望你可以心想事成,
准高三,comment,姐妹们，高三确实很难熬，因为各种压力因素，大家也许都会变的很浮躁，但一定要相信不管是自己还是朋友，都是非常非常好的人，我们一定要相信自己，给自己更多的正向鼓励，所以一定要坚持住,
准高三,comment,谢谢宝宝,
准高三,comment,毕竟高三这最后几十天，真的需要从点滴事件中发现微小幸福，尽量多去发现一些善意，少留意一点恶意,
准高三,comment,好的谢谢,
准高三,comment,谢谢宝宝我们一起加油,
准高三,comment,好好哭,
准高三,comment,谢谢宝贝,
准高三,comment,谢谢你 祝愿我们都考上心仪的院校,
准高三,comment,哇这个说的好好啊,
准高三,comment,谢谢宝宝呀,
准高三,comment,一直左右脑互博一边骂天骂地一边给自己洗脑大家都是好入,
准高三,comment,特别浮躁，压力大就喜欢幻想毕业,
准高三,comment,越来越炫压抑怎么办,
准高三,comment,疯狂想谈恋爱,
准高三,comment,高三开始一个人孤立了全班,
准高三,comment,大概是高二升高三那个暑假，有女生在背后搞我，然后高三开始班里没人跟我讲话（本人没有什么不良嗜好，大概是班里女生和我喜好不同吧，我们班女生喜欢内娱明星喜欢打王者，我喜欢看小说看番还混欧美圈，反差巨大跟她们没什么共同爱好吧，本来交流也没有很多）,
准高三,comment,高三了大家都不装了，想骂就骂想法就法了,
准高三,comment,一周内班级群炸了三次，吃瓜吃得好爽好爽,
准高三,comment,只是有点没意思，大家确实都长大了没那么幼稚，很快就吵完了，唉,
准高三,comment,没有对高考的紧张只有对解放的渴望,
准高三,content,还剩一百零三天高考，昨天开学第一天，调座位被调成了一个人坐,
准高三,content,因为我本身就是e人，特别喜欢聊天，因为一个人坐今天一整天都特别难过，很瞌睡，也不想听课，该怎么调理😭 #高三#高中#高考,
准高三,comment,同enfp想问问那种别人上课讨论问题自己没人讨论那种落差感怎么调节啊心里难受好久了,
准高三,comment,如果落差感来源于没人讨论的话 我觉得你可以试一下主动去找朋友或者前几的那些同学 可以围在一大圈人旁边 就听大佬分析 有不懂的随便揪旁边一个同学问 懂了就撤 不一定要等人来找你 嗯对,
准高三,comment,这个真没事鬼知道我有多喜欢我现在的单桌座，,
准高三,comment,本来书也多我放不下就放旁边 衣服啥的也能往椅子上搭 而且我坐最后一排翘腿上课困了随时起立啥的太方便了😭,
准高三,comment,宝宝我建议你转换一下角度思考问题，马上就要高考了和你e不e或者i不i或者爱不爱聊天没什么关系了，你也知道马上就要高考了还在为一个人坐一桌是不是有问题调理其实宝宝你也知道是比较浪费时间的，你知道问题所在的话就应该知道一个人坐真的是一件好事，少管了很多闲事，当然如果你对于同桌的定义是那种互帮互助，大家一起相互提升的话你大可以去直接和班主任沟通一下，就说你觉得有同桌更有学习氛围可以督促你们双方更好学习啥的，这样的话我觉得大部分的班主任都是会理解的,
准高三,comment,妈呀这是我高中三年的梦想奈何本人太i，不好意思提，不敢这样特立独行，但这样对学习真的挺有帮助的，更专注，不会有人打扰,
准高三,comment,再也没有同桌偷看自己学啥了，出成绩还一直在那丧,
准高三,title,还有10天高考…我好兴奋啊……,
准高三,content,我去了我好兴奋啊…终于要离开这里了吗 刚才班级群里通知考场和考试时间表 其实半个月前就已经开始了，只要想到马上要高考要毕业了我就真的控制不住的笑出声……我真这样…… 终于能#毕业离开这死地方了…… 看小红薯上有些买资料的写莫名其妙的觉得自己考得上的……我真这样……我真是迫不及待高考了 好好笑啊我，，我现在在自习室自习紧迫冲刺 背背背背背背，数学我真的要笑出声了什么我都干了就剩数学没看没动没做题，我会逼着我看的 但是我好兴奋啊哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈我妈总说我像有病的……是啊怎么了是啊怎么了是啊怎么了我早被#啥必学校逼疯了哈哈哈哈哈😁日尼玛战斗爽战斗爽战斗爽战斗爽战斗爽战斗爽战斗爽 #文科生#高考#2025高考#高三#高三牲#我要玩#我要放暑假#我要醉生梦死#战斗爽#我要毕业啦#学姐毕业去哪玩#招魂#酣畅淋漓的战斗#精神状态 而且现在脑子里全是那个#该死的#lemon中文版 那一天的忧郁😭忧郁起来🥲 那一天的寂寞🥺寂寞起来😰 他妈了个巴子的……b站首页点开全是……,
准高三,comment,不然毕业了会后悔当时怎么不骂狠一点的,
准高三,comment,周四拍毕业照我要无差别攻击了反正收假了我也自己在家复习,
准高三,comment,我已悟透我现在强的可怕,
准高三,comment,谢谢嘿嘿,
准高三,comment,我是走读生周测放学十点二十在校门口被班主任拦住了班主任警告我我当时说我放学校对面的她根本不带信的我当时还问了咋了她跟我说让我别管内么多搞得班上今天没人敢带手机了,
准高三,comment,哈哈哈哈哈虽然我几乎裸考，但我越来越兴奋了，尤其是今天我连毕业照都没拍上，感觉更加开心以后要离开这里了,
准高三,comment,毕业照么…倒是提醒我了（好久没有回学校了）但是无所谓，好朋友无需毕业证，剩下的件货们更是拿远点，在学校里面合影都晦气更别说照片里有学校和校徽了……简直就是烙在身心上的奴印…时时刻刻提醒我这段屈辱的时光,
准高三,comment,我也好久没回了今天班任通知时间错了，我去了没拍上，其实当时有点小难过 但很快想想我不会出现在其他人的照片里，好像我的高中真的无痕了，不会有人记得我高中时的样子，爽死了好吧,
准高三,comment,啊哈哈你说太对了,
准高三,comment,虽然我也考不了多少分，也考不上什么好大学，但是一想到马上就能离开这个恶心的环境和恶心的同学就好高兴,
准高三,comment,兴奋的一口气刷了本短篇小说，现在还没睡，哈哈哈哈哈今天还要模考来着，十天，哦不，十三天，彻底结束了,
准高三,comment,兴奋的晚上根本睡不着,
准高三,comment,其实我本来还在想拍毕业照尴尬，因为我在学校都带着口罩（这一年基本没去，但去了都戴口罩）结果到了等了半个多小时才知道拍完了，比起遗憾我更心疼毕业照白交的钱没有毕业照多好啊，我现在又丑又阴郁，感觉像黑历史，我毕业典礼也不打算去了,
准高三,comment,那一天的忧郁😭忧郁起来🥲那一天的寂寞🥹寂寞起来😰连同着迷🥺这个炎炎🔥夏日🥵万般滋味👄那个你🫵都化作了烙印在我心底❤挥之不去柠檬🍋的香气💭在晴朗🌞驱散大雨☔之前都无法被抹去😭如同嚼下一口柠檬🍋那样让我难忘记😭你是我永远驻足眺望🫡的唯一那束光🔆,
准高三,comment,期末没课所有时间自由支配，可以随时去旅游，上完课买好饭和水果边看剧边吃饭超级幸福🥰想卷就可以卷想躺平就躺平对于我这种间歇性有斗志的人超级友好,
准高三,comment,间歇性斗志简直就是我……是啊朋友圈不少上大学的姐姐们看着真的好充实（除了上艺术院校美术生，明天是快乐和抑郁的极端，被艺术搞心态（雾）真的是可以一心追求自己喜欢的东西了……,
准高三,comment,我也是，而且特别自信，感觉自己就能考好，不知道为啥啊就是很轻松,
准高三,comment,和上一年我考前一样哈哈哈哈哈哈想想可以不要再回高中那个和阿兹卡班一样的地方就爽得不行人之常情人之常情哈哈哈哈哈,
